TITLE	
646.9750	1.53108
646.9500	1.5301
646.9250	1.5293
646.9000	1.52952
646.8750	1.52776
646.8500	1.52636
646.8250	1.52516
646.8000	1.52497
646.7750	1.5257
646.7500	1.52737
646.7250	1.52958
646.7000	1.52749
646.6750	1.52776
646.6500	1.52752
646.6250	1.52676
646.6000	1.53211
646.5750	1.53157
646.5500	1.53246
646.5250	1.53529
646.5000	1.53473
646.4750	1.53442
646.4500	1.53376
646.4250	1.52958
646.4000	1.52971
646.3750	1.52566
646.3500	1.52527
646.3250	1.52746
646.3000	1.52846
646.2750	1.52876
646.2500	1.5273
646.2250	1.52675
646.2000	1.5246
646.1750	1.52394
646.1500	1.5237
646.1250	1.52349
646.1000	1.52146
646.0750	1.51983
646.0500	1.52355
646.0250	1.52405
646.0000	1.52624
645.9750	1.5269
645.9500	1.53035
645.9250	1.53342
645.9000	1.53725
645.8750	1.53453
645.8500	1.5319
645.8250	1.53196
645.8000	1.53281
645.7750	1.53489
645.7500	1.53395
645.7250	1.53359
645.7000	1.53153
645.6750	1.53042
645.6500	1.53207
645.6250	1.52997
645.6000	1.52667
645.5750	1.52682
645.5500	1.52836
645.5250	1.52779
645.5000	1.52901
645.4750	1.52696
645.4500	1.53004
645.4250	1.53159
645.4000	1.53297
645.3750	1.53172
645.3500	1.53218
645.3250	1.5332
645.3000	1.52946
645.2750	1.52623
645.2500	1.52517
645.2250	1.53001
645.2000	1.52967
645.1750	1.53022
645.1500	1.53089
645.1250	1.52868
645.1000	1.53278
645.0750	1.53071
645.0500	1.53122
645.0250	1.53006
645.0000	1.53008
644.9750	1.53197
644.9500	1.53272
644.9250	1.53265
644.9000	1.52949
644.8750	1.53001
644.8500	1.53061
644.8250	1.53005
644.8000	1.53131
644.7750	1.53054
644.7500	1.52932
644.7250	1.53373
644.7000	1.53577
644.6750	1.53301
644.6500	1.53213
644.6250	1.53121
644.6000	1.53286
644.5750	1.53485
644.5500	1.53317
644.5250	1.53591
644.5000	1.53724
644.4750	1.53759
644.4500	1.53927
644.4250	1.53884
644.4000	1.53698
644.3750	1.53663
644.3500	1.53451
644.3250	1.53329
644.3000	1.52888
644.2750	1.52798
644.2500	1.53109
644.2250	1.53268
644.2000	1.53404
644.1750	1.53431
644.1500	1.53185
644.1250	1.53486
644.1000	1.53559
644.0750	1.53369
644.0500	1.53248
644.0250	1.53314
644.0000	1.53719
643.9750	1.5361
643.9500	1.53252
643.9250	1.53087
643.9000	1.52954
643.8750	1.52795
643.8500	1.52614
643.8250	1.52795
643.8000	1.53054
643.7750	1.53443
643.7500	1.53272
643.7250	1.53852
643.7000	1.53653
643.6750	1.53719
643.6500	1.53182
643.6250	1.5325
643.6000	1.53409
643.5750	1.53729
643.5500	1.5368
643.5250	1.53522
643.5000	1.53402
643.4750	1.53638
643.4500	1.53541
643.4250	1.53808
643.4000	1.53921
643.3750	1.53997
643.3500	1.54199
643.3250	1.54081
643.3000	1.53801
643.2750	1.53474
643.2500	1.53092
643.2250	1.53038
643.2000	1.52914
643.1750	1.52761
643.1500	1.52728
643.1250	1.52649
643.1000	1.52908
643.0750	1.52962
643.0500	1.53055
643.0250	1.53282
643.0000	1.53503
642.9750	1.53443
642.9500	1.53453
642.9250	1.53324
642.9000	1.53427
642.8750	1.53218
642.8500	1.53262
642.8250	1.53288
642.8000	1.53344
642.7750	1.53372
642.7500	1.52975
642.7250	1.53036
642.7000	1.53037
642.6750	1.53484
642.6500	1.53236
642.6250	1.5332
642.6000	1.53797
642.5750	1.54036
642.5500	1.53855
642.5250	1.5354
642.5000	1.53375
642.4750	1.53703
642.4500	1.53412
642.4250	1.53207
642.4000	1.53257
642.3750	1.5343
642.3500	1.53319
642.3250	1.53314
642.3000	1.53287
642.2750	1.53429
642.2500	1.53489
642.2250	1.53291
642.2000	1.53638
642.1750	1.53793
642.1500	1.53949
642.1250	1.53922
642.1000	1.53888
642.0750	1.54002
642.0500	1.53854
642.0250	1.53542
642.0000	1.53654
641.9750	1.53281
641.9500	1.53638
641.9250	1.53376
641.9000	1.53134
641.8750	1.53216
641.8500	1.53105
641.8250	1.52897
641.8000	1.52694
641.7750	1.53062
641.7500	1.5311
641.7250	1.53148
641.7000	1.53163
641.6750	1.53502
641.6500	1.5369
641.6250	1.5367
641.6000	1.53333
641.5750	1.53534
641.5500	1.53387
641.5250	1.53372
641.5000	1.53096
641.4750	1.5302
641.4500	1.53055
641.4250	1.52583
641.4000	1.53065
641.3750	1.53083
641.3500	1.53077
641.3250	1.53305
641.3000	1.53151
641.2750	1.5304
641.2500	1.529
641.2250	1.52825
641.2000	1.52773
641.1750	1.52798
641.1500	1.52736
641.1250	1.5309
641.1000	1.53397
641.0750	1.53333
641.0500	1.53304
641.0250	1.53397
641.0000	1.5321
640.9750	1.53209
640.9500	1.5334
640.9250	1.52916
640.9000	1.52693
640.8750	1.52991
640.8500	1.5316
640.8250	1.5296
640.8000	1.52857
640.7750	1.52822
640.7500	1.53031
640.7250	1.52991
640.7000	1.52877
640.6750	1.526
640.6500	1.53011
640.6250	1.53335
640.6000	1.53164
640.5750	1.52786
640.5500	1.52527
640.5250	1.52531
640.5000	1.52674
640.4750	1.52498
640.4500	1.52554
640.4250	1.53033
640.4000	1.53286
640.3750	1.53571
640.3500	1.53671
640.3250	1.53421
640.3000	1.53596
640.2750	1.53265
640.2500	1.53333
640.2250	1.53244
640.2000	1.53252
640.1750	1.53249
640.1500	1.53047
640.1250	1.52989
640.1000	1.53066
640.0750	1.52665
640.0500	1.52601
640.0250	1.52457
640.0000	1.52603
639.9750	1.52827
639.9500	1.53055
639.9250	1.53244
639.9000	1.53333
639.8750	1.53596
639.8500	1.53488
639.8250	1.53092
639.8000	1.52989
639.7750	1.52579
639.7500	1.52522
639.7250	1.52512
639.7000	1.52546
639.6750	1.52663
639.6500	1.52671
639.6250	1.53119
639.6000	1.53506
639.5750	1.53676
639.5500	1.53311
639.5250	1.53407
639.5000	1.53248
639.4750	1.53291
639.4500	1.53084
639.4250	1.53133
639.4000	1.53085
639.3750	1.5337
639.3500	1.5321
639.3250	1.53252
639.3000	1.53035
639.2750	1.53036
639.2500	1.52902
639.2250	1.52517
639.2000	1.5275
639.1750	1.52799
639.1500	1.52935
639.1250	1.52737
639.1000	1.52917
639.0750	1.53014
639.0500	1.52572
639.0250	1.52834
639.0000	1.52415
638.9750	1.52484
638.9500	1.52168
638.9250	1.52064
638.9000	1.52128
638.8750	1.52181
638.8500	1.5217
638.8250	1.52137
638.8000	1.5251
638.7750	1.52631
638.7500	1.52643
638.7250	1.52531
638.7000	1.5269
638.6750	1.52599
638.6500	1.52266
638.6250	1.51925
638.6000	1.51586
638.5750	1.51751
638.5500	1.51692
638.5250	1.52022
638.5000	1.51897
638.4750	1.52079
638.4500	1.52363
638.4250	1.52352
638.4000	1.52386
638.3750	1.52299
638.3500	1.52276
638.3250	1.52093
638.3000	1.52279
638.2750	1.51996
638.2500	1.52049
638.2250	1.52211
638.2000	1.52405
638.1750	1.52456
638.1500	1.52445
638.1250	1.52381
638.1000	1.5238
638.0750	1.51981
638.0500	1.52189
638.0250	1.52248
638.0000	1.51902
637.9750	1.52239
637.9500	1.52217
637.9250	1.52363
637.9000	1.5216
637.8750	1.51986
637.8500	1.51704
637.8250	1.51817
637.8000	1.51764
637.7750	1.51699
637.7500	1.51694
637.7250	1.51715
637.7000	1.51813
637.6750	1.51932
637.6500	1.51684
637.6250	1.52048
637.6000	1.51898
637.5750	1.52161
637.5500	1.51939
637.5250	1.51975
637.5000	1.51917
637.4750	1.51908
637.4500	1.51918
637.4250	1.51834
637.4000	1.51721
637.3750	1.51536
637.3500	1.51637
637.3250	1.51559
637.3000	1.51237
637.2750	1.51432
637.2500	1.51817
637.2250	1.52191
637.2000	1.52346
637.1750	1.52238
637.1500	1.52361
637.1250	1.52334
637.1000	1.5198
637.0750	1.51593
637.0500	1.51323
637.0250	1.51413
637.0000	1.5135
636.9750	1.51345
636.9500	1.51321
636.9250	1.51498
636.9000	1.51622
636.8750	1.5166
636.8500	1.51754
636.8250	1.52109
636.8000	1.51928
636.7750	1.52071
636.7500	1.51661
636.7250	1.51663
636.7000	1.51841
636.6750	1.52069
636.6500	1.52108
636.6250	1.52
636.6000	1.51948
636.5750	1.52223
636.5500	1.52155
636.5250	1.51604
636.5000	1.51332
636.4750	1.51111
636.4500	1.51142
636.4250	1.51245
636.4000	1.51133
636.3750	1.51054
636.3500	1.50911
636.3250	1.51372
636.3000	1.51315
636.2750	1.51187
636.2500	1.50841
636.2250	1.51253
636.2000	1.51424
636.1750	1.51154
636.1500	1.51171
636.1250	1.51473
636.1000	1.51336
636.0750	1.51389
636.0500	1.51285
636.0250	1.51249
636.0000	1.51524
635.9750	1.51346
635.9500	1.51621
635.9250	1.51378
635.9000	1.51771
635.8750	1.51937
635.8500	1.52065
635.8250	1.52102
635.8000	1.5217
635.7750	1.51991
635.7500	1.51761
635.7250	1.51407
635.7000	1.51416
635.6750	1.51296
635.6500	1.51456
635.6250	1.51648
635.6000	1.51638
635.5750	1.51806
635.5500	1.51799
635.5250	1.51725
635.5000	1.51544
635.4750	1.51656
635.4500	1.51395
635.4250	1.51704
635.4000	1.51205
635.3750	1.50965
635.3500	1.51134
635.3250	1.50925
635.3000	1.51061
635.2750	1.51181
635.2500	1.51147
635.2250	1.51392
635.2000	1.51724
635.1750	1.5191
635.1500	1.51945
635.1250	1.52168
635.1000	1.5231
635.0750	1.52272
635.0500	1.51767
635.0250	1.5132
635.0000	1.51365
634.9750	1.51258
634.9500	1.50944
634.9250	1.50959
634.9000	1.50788
634.8750	1.51126
634.8500	1.51273
634.8250	1.51479
634.8000	1.51417
634.7750	1.51547
634.7500	1.51417
634.7250	1.51537
634.7000	1.51237
634.6750	1.51115
634.6500	1.51018
634.6250	1.50942
634.6000	1.5117
634.5750	1.51043
634.5500	1.51165
634.5250	1.51317
634.5000	1.51144
634.4750	1.51118
634.4500	1.50934
634.4250	1.51031
634.4000	1.51288
634.3750	1.51105
634.3500	1.51598
634.3250	1.51516
634.3000	1.51423
634.2750	1.51545
634.2500	1.51275
634.2250	1.51785
634.2000	1.51595
634.1750	1.51595
634.1500	1.5155
634.1250	1.51745
634.1000	1.5193
634.0750	1.51357
634.0500	1.51118
634.0250	1.51217
634.0000	1.51716
633.9750	1.51713
633.9500	1.51638
633.9250	1.51907
633.9000	1.52292
633.8750	1.51905
633.8500	1.51859
633.8250	1.51758
633.8000	1.51626
633.7750	1.51666
633.7500	1.51262
633.7250	1.51443
633.7000	1.51714
633.6750	1.51785
633.6500	1.51935
633.6250	1.52027
633.6000	1.51983
633.5750	1.51818
633.5500	1.51686
633.5250	1.51578
633.5000	1.5175
633.4750	1.51723
633.4500	1.51769
633.4250	1.51794
633.4000	1.51583
633.3750	1.5169
633.3500	1.51689
633.3250	1.51586
633.3000	1.51261
633.2750	1.51067
633.2500	1.51174
633.2250	1.51142
633.2000	1.51215
633.1750	1.51235
633.1500	1.51357
633.1250	1.51613
633.1000	1.51433
633.0750	1.51277
633.0500	1.51327
633.0250	1.51137
633.0000	1.51103
632.9750	1.50904
632.9500	1.50928
632.9250	1.50988
632.9000	1.51265
632.8750	1.51504
632.8500	1.51284
632.8250	1.51166
632.8000	1.51251
632.7750	1.51149
632.7500	1.50859
632.7250	1.50878
632.7000	1.50978
632.6750	1.51157
632.6500	1.51429
632.6250	1.51162
632.6000	1.51323
632.5750	1.51402
632.5500	1.5132
632.5250	1.51402
632.5000	1.51335
632.4750	1.51575
632.4500	1.51718
632.4250	1.51681
632.4000	1.51497
632.3750	1.51685
632.3500	1.51434
632.3250	1.51961
632.3000	1.51821
632.2750	1.51999
632.2500	1.52112
632.2250	1.52098
632.2000	1.51803
632.1750	1.5184
632.1500	1.52185
632.1250	1.51864
632.1000	1.51814
632.0750	1.51744
632.0500	1.5202
632.0250	1.51848
632.0000	1.51517
631.9750	1.51501
631.9500	1.51083
631.9250	1.51372
631.9000	1.51136
631.8750	1.51373
631.8500	1.5139
631.8250	1.51802
631.8000	1.51838
631.7750	1.51614
631.7500	1.51648
631.7250	1.51594
631.7000	1.51311
631.6750	1.5159
631.6500	1.51294
631.6250	1.51404
631.6000	1.51496
631.5750	1.51929
631.5500	1.51918
631.5250	1.51856
631.5000	1.51845
631.4750	1.51878
631.4500	1.51838
631.4250	1.51491
631.4000	1.51535
631.3750	1.51623
631.3500	1.51688
631.3250	1.51802
631.3000	1.51922
631.2750	1.52251
631.2500	1.52054
631.2250	1.51912
631.2000	1.51967
631.1750	1.52043
631.1500	1.52297
631.1250	1.52367
631.1000	1.52107
631.0750	1.52232
631.0500	1.52031
631.0250	1.52212
631.0000	1.51856
630.9750	1.51655
630.9500	1.51857
630.9250	1.52196
630.9000	1.52247
630.8750	1.51893
630.8500	1.52089
630.8250	1.52028
630.8000	1.51954
630.7750	1.51813
630.7500	1.51702
630.7250	1.51814
630.7000	1.5193
630.6750	1.51564
630.6500	1.5154
630.6250	1.51767
630.6000	1.51863
630.5750	1.5202
630.5500	1.518
630.5250	1.5179
630.5000	1.51984
630.4750	1.51898
630.4500	1.51741
630.4250	1.51827
630.4000	1.51945
630.3750	1.5204
630.3500	1.52192
630.3250	1.52198
630.3000	1.52163
630.2750	1.5227
630.2500	1.51951
630.2250	1.51988
630.2000	1.51956
630.1750	1.51952
630.1500	1.51765
630.1250	1.51446
630.1000	1.51587
630.0750	1.51552
630.0500	1.51527
630.0250	1.51465
630.0000	1.51631
629.9750	1.51534
629.9500	1.51252
629.9250	1.51258
629.9000	1.51436
629.8750	1.51382
629.8500	1.51028
629.8250	1.51378
629.8000	1.51647
629.7750	1.51743
629.7500	1.51637
629.7250	1.51831
629.7000	1.51935
629.6750	1.5216
629.6500	1.52005
629.6250	1.52009
629.6000	1.52183
629.5750	1.52144
629.5500	1.5206
629.5250	1.51601
629.5000	1.51677
629.4750	1.51626
629.4500	1.51541
629.4250	1.51606
629.4000	1.51609
629.3750	1.51867
629.3500	1.5176
629.3250	1.51659
629.3000	1.51731
629.2750	1.5202
629.2500	1.51992
629.2250	1.52022
629.2000	1.51878
629.1750	1.5185
629.1500	1.51491
629.1250	1.50986
629.1000	1.50946
629.0750	1.50719
629.0500	1.50995
629.0250	1.51242
629.0000	1.51652
628.9750	1.51695
628.9500	1.5203
628.9250	1.51943
628.9000	1.51982
628.8750	1.51685
628.8500	1.51603
628.8250	1.51462
628.8000	1.51802
628.7750	1.51807
628.7500	1.5154
628.7250	1.5156
628.7000	1.51436
628.6750	1.51528
628.6500	1.51451
628.6250	1.51197
628.6000	1.51223
628.5750	1.50853
628.5500	1.50926
628.5250	1.50826
628.5000	1.50789
628.4750	1.50633
628.4500	1.50345
628.4250	1.50408
628.4000	1.50499
628.3750	1.50307
628.3500	1.50342
628.3250	1.50542
628.3000	1.50536
628.2750	1.50992
628.2500	1.51142
628.2250	1.51141
628.2000	1.51188
628.1750	1.51225
628.1500	1.51304
628.1250	1.51575
628.1000	1.51308
628.0750	1.51527
628.0500	1.51469
628.0250	1.51386
628.0000	1.51322
627.9750	1.51395
627.9500	1.51277
627.9250	1.51085
627.9000	1.51051
627.8750	1.50941
627.8500	1.50955
627.8250	1.51163
627.8000	1.51041
627.7750	1.51253
627.7500	1.515
627.7250	1.51449
627.7000	1.51491
627.6750	1.51526
627.6500	1.51264
627.6250	1.51251
627.6000	1.51048
627.5750	1.51196
627.5500	1.51277
627.5250	1.51427
627.5000	1.51251
627.4750	1.51199
627.4500	1.51377
627.4250	1.5122
627.4000	1.51112
627.3750	1.51186
627.3500	1.50924
627.3250	1.50893
627.3000	1.50875
627.2750	1.50669
627.2500	1.50751
627.2250	1.50684
627.2000	1.50456
627.1750	1.5052
627.1500	1.50569
627.1250	1.50611
627.1000	1.50768
627.0750	1.50858
627.0500	1.50827
627.0250	1.51059
627.0000	1.51337
626.9750	1.51175
626.9500	1.51114
626.9250	1.51322
626.9000	1.51262
626.8750	1.50835
626.8500	1.50783
626.8250	1.50581
626.8000	1.50306
626.7750	1.50367
626.7500	1.50241
626.7250	1.50503
626.7000	1.50617
626.6750	1.50409
626.6500	1.50745
626.6250	1.508
626.6000	1.50369
626.5750	1.50354
626.5500	1.50205
626.5250	1.50274
626.5000	1.50456
626.4750	1.50198
626.4500	1.50237
626.4250	1.50265
626.4000	1.50364
626.3750	1.50107
626.3500	1.50274
626.3250	1.50251
626.3000	1.50327
626.2750	1.50164
626.2500	1.50257
626.2250	1.50031
626.2000	1.50195
626.1750	1.50155
626.1500	1.50003
626.1250	1.50325
626.1000	1.50308
626.0750	1.50699
626.0500	1.50413
626.0250	1.50183
626.0000	1.50177
625.9750	1.50325
625.9500	1.50231
625.9250	1.50553
625.9000	1.50493
625.8750	1.5062
625.8500	1.50529
625.8250	1.50438
625.8000	1.50477
625.7750	1.50491
625.7500	1.50485
625.7250	1.50455
625.7000	1.50179
625.6750	1.49947
625.6500	1.49826
625.6250	1.50161
625.6000	1.50226
625.5750	1.50443
625.5500	1.50417
625.5250	1.50509
625.5000	1.50675
625.4750	1.5086
625.4500	1.50452
625.4250	1.50376
625.4000	1.50273
625.3750	1.50403
625.3500	1.50178
625.3250	1.50121
625.3000	1.4982
625.2750	1.50182
625.2500	1.50087
625.2250	1.49785
625.2000	1.49935
625.1750	1.50048
625.1500	1.50165
625.1250	1.50011
625.1000	1.49918
625.0750	1.50293
625.0500	1.50288
625.0250	1.50159
625.0000	1.49773
624.9750	1.49825
624.9500	1.49623
624.9250	1.49554
624.9000	1.49574
624.8750	1.49742
624.8500	1.498
624.8250	1.50004
624.8000	1.5001
624.7750	1.50021
624.7500	1.49697
624.7250	1.49679
624.7000	1.49678
624.6750	1.4971
624.6500	1.49832
624.6250	1.49931
624.6000	1.49804
624.5750	1.49654
624.5500	1.49294
624.5250	1.48913
624.5000	1.49217
624.4750	1.49129
624.4500	1.48923
624.4250	1.49118
624.4000	1.48957
624.3750	1.49198
624.3500	1.49163
624.3250	1.49236
624.3000	1.49482
624.2750	1.49758
624.2500	1.49997
624.2250	1.49624
624.2000	1.49642
624.1750	1.49758
624.1500	1.50049
624.1250	1.4996
624.1000	1.50028
624.0750	1.50054
624.0500	1.49677
624.0250	1.49745
624.0000	1.49426
623.9750	1.49096
623.9500	1.48981
623.9250	1.49428
623.9000	1.4924
623.8750	1.49266
623.8500	1.49172
623.8250	1.49154
623.8000	1.49048
623.7750	1.4896
623.7500	1.49121
623.7250	1.49488
623.7000	1.49348
623.6750	1.49518
623.6500	1.49841
623.6250	1.50046
623.6000	1.50009
623.5750	1.49707
623.5500	1.49348
623.5250	1.49731
623.5000	1.49702
623.4750	1.49382
623.4500	1.49448
623.4250	1.49382
623.4000	1.49999
623.3750	1.49801
623.3500	1.49829
623.3250	1.50163
623.3000	1.50174
623.2750	1.50133
623.2500	1.50108
623.2250	1.50186
623.2000	1.506
623.1750	1.50625
623.1500	1.50629
623.1250	1.50599
623.1000	1.50592
623.0750	1.50329
623.0500	1.50054
623.0250	1.49947
623.0000	1.50069
622.9750	1.5017
622.9500	1.5024
622.9250	1.50394
622.9000	1.5042
622.8750	1.50525
622.8500	1.50516
622.8250	1.50405
622.8000	1.50336
622.7750	1.50484
622.7500	1.50591
622.7250	1.5066
622.7000	1.50667
622.6750	1.50377
622.6500	1.50172
622.6250	1.50276
622.6000	1.5028
622.5750	1.50093
622.5500	1.49993
622.5250	1.50254
622.5000	1.50454
622.4750	1.50531
622.4500	1.50289
622.4250	1.50245
622.4000	1.49838
622.3750	1.49636
622.3500	1.49569
622.3250	1.49375
622.3000	1.49483
622.2750	1.49568
622.2500	1.496
622.2250	1.49742
622.2000	1.49893
622.1750	1.50037
622.1500	1.50156
622.1250	1.50246
622.1000	1.5064
622.0750	1.50792
622.0500	1.5081
622.0250	1.50481
622.0000	1.50304
621.9750	1.5041
621.9500	1.50278
621.9250	1.49974
621.9000	1.49979
621.8750	1.49946
621.8500	1.50078
621.8250	1.49877
621.8000	1.49836
621.7750	1.49923
621.7500	1.49845
621.7250	1.49878
621.7000	1.49927
621.6750	1.50115
621.6500	1.50133
621.6250	1.50544
621.6000	1.5071
621.5750	1.50926
621.5500	1.504
621.5250	1.50493
621.5000	1.5067
621.4750	1.50582
621.4500	1.503
621.4250	1.50067
621.4000	1.5058
621.3750	1.507
621.3500	1.50663
621.3250	1.5058
621.3000	1.50589
621.2750	1.50597
621.2500	1.50585
621.2250	1.50614
621.2000	1.50617
621.1750	1.50717
621.1500	1.50547
621.1250	1.5055
621.1000	1.50417
621.0750	1.50212
621.0500	1.50074
621.0250	1.50007
621.0000	1.50055
620.9750	1.50179
620.9500	1.50233
620.9250	1.50219
620.9000	1.50237
620.8750	1.49976
620.8500	1.50294
620.8250	1.49935
620.8000	1.49928
620.7750	1.50164
620.7500	1.50174
620.7250	1.50658
620.7000	1.50417
620.6750	1.50748
620.6500	1.50661
620.6250	1.50711
620.6000	1.50663
620.5750	1.50111
620.5500	1.49927
620.5250	1.49746
620.5000	1.49541
620.4750	1.49584
620.4500	1.49261
620.4250	1.49254
620.4000	1.4954
620.3750	1.49479
620.3500	1.49494
620.3250	1.49499
620.3000	1.49334
620.2750	1.49976
620.2500	1.50203
620.2250	1.50042
620.2000	1.5012
620.1750	1.50101
620.1500	1.50316
620.1250	1.49915
620.1000	1.50039
620.0750	1.4988
620.0500	1.49761
620.0250	1.49731
620.0000	1.49738
619.9750	1.4955
619.9500	1.49885
619.9250	1.50169
619.9000	1.50174
619.8750	1.50363
619.8500	1.49939
619.8250	1.49922
619.8000	1.49817
619.7750	1.50079
619.7500	1.50177
619.7250	1.50305
619.7000	1.50382
619.6750	1.49942
619.6500	1.50016
619.6250	1.49785
619.6000	1.4936
619.5750	1.49131
619.5500	1.48941
619.5250	1.49221
619.5000	1.49312
619.4750	1.49158
619.4500	1.49439
619.4250	1.49397
619.4000	1.49687
619.3750	1.4975
619.3500	1.49922
619.3250	1.49778
619.3000	1.49758
619.2750	1.49983
619.2500	1.49927
619.2250	1.50166
619.2000	1.50035
619.1750	1.5029
619.1500	1.50783
619.1250	1.50703
619.1000	1.50764
619.0750	1.50749
619.0500	1.50621
619.0250	1.50416
619.0000	1.50223
618.9750	1.49881
618.9500	1.49698
618.9250	1.49925
618.9000	1.49893
618.8750	1.50404
618.8500	1.50175
618.8250	1.50188
618.8000	1.50255
618.7750	1.50425
618.7500	1.50514
618.7250	1.50269
618.7000	1.50204
618.6750	1.50296
618.6500	1.5063
618.6250	1.50169
618.6000	1.49828
618.5750	1.49825
618.5500	1.49997
618.5250	1.50172
618.5000	1.49673
618.4750	1.49871
618.4500	1.49887
618.4250	1.50038
618.4000	1.49931
618.3750	1.49695
618.3500	1.49897
618.3250	1.50133
618.3000	1.50289
618.2750	1.50042
618.2500	1.49881
618.2250	1.49604
618.2000	1.49577
618.1750	1.49466
618.1500	1.49227
618.1250	1.49372
618.1000	1.49409
618.0750	1.49626
618.0500	1.49902
618.0250	1.49998
618.0000	1.49798
617.9750	1.49934
617.9500	1.50098
617.9250	1.50314
617.9000	1.50468
617.8750	1.50434
617.8500	1.50663
617.8250	1.504
617.8000	1.50311
617.7750	1.49875
617.7500	1.50005
617.7250	1.49909
617.7000	1.50167
617.6750	1.50125
617.6500	1.50135
617.6250	1.499
617.6000	1.50172
617.5750	1.50114
617.5500	1.50146
617.5250	1.49928
617.5000	1.49743
617.4750	1.49743
617.4500	1.49635
617.4250	1.49457
617.4000	1.4944
617.3750	1.49484
617.3500	1.49569
617.3250	1.49807
617.3000	1.49461
617.2750	1.4965
617.2500	1.49846
617.2250	1.49754
617.2000	1.4974
617.1750	1.49793
617.1500	1.50046
617.1250	1.50055
617.1000	1.49805
617.0750	1.49549
617.0500	1.49573
617.0250	1.49657
617.0000	1.49487
616.9750	1.49231
616.9500	1.49414
616.9250	1.49607
616.9000	1.49539
616.8750	1.49546
616.8500	1.49617
616.8250	1.49438
616.8000	1.4966
616.7750	1.49356
616.7500	1.49257
616.7250	1.49285
616.7000	1.49428
616.6750	1.49246
616.6500	1.49289
616.6250	1.49461
616.6000	1.49276
616.5750	1.49183
616.5500	1.48921
616.5250	1.48733
616.5000	1.48987
616.4750	1.48716
616.4500	1.48919
616.4250	1.48901
616.4000	1.48806
616.3750	1.48881
616.3500	1.48863
616.3250	1.49071
616.3000	1.4912
616.2750	1.49207
616.2500	1.49348
616.2250	1.49383
616.2000	1.49606
616.1750	1.49473
616.1500	1.49228
616.1250	1.49021
616.1000	1.48963
616.0750	1.488
616.0500	1.48861
616.0250	1.4898
616.0000	1.48748
615.9750	1.49046
615.9500	1.49453
615.9250	1.49435
615.9000	1.49545
615.8750	1.49448
615.8500	1.49437
615.8250	1.49473
615.8000	1.49271
615.7750	1.4918
615.7500	1.48578
615.7250	1.4859
615.7000	1.48518
615.6750	1.48441
615.6500	1.48498
615.6250	1.48417
615.6000	1.48368
615.5750	1.48461
