TITLE	
646.9750	1.53947
646.9500	1.53846
646.9250	1.54022
646.9000	1.54082
646.8750	1.53851
646.8500	1.53816
646.8250	1.5414
646.8000	1.54186
646.7750	1.53768
646.7500	1.53972
646.7250	1.54036
646.7000	1.54035
646.6750	1.53931
646.6500	1.54002
646.6250	1.54407
646.6000	1.54645
646.5750	1.54688
646.5500	1.54477
646.5250	1.54459
646.5000	1.54464
646.4750	1.5445
646.4500	1.54215
646.4250	1.54244
646.4000	1.53979
646.3750	1.54057
646.3500	1.54011
646.3250	1.5375
646.3000	1.53865
646.2750	1.53628
646.2500	1.53968
646.2250	1.53995
646.2000	1.5413
646.1750	1.54086
646.1500	1.54217
646.1250	1.54108
646.1000	1.54367
646.0750	1.54285
646.0500	1.54109
646.0250	1.5395
646.0000	1.53831
645.9750	1.53775
645.9500	1.53987
645.9250	1.53879
645.9000	1.53844
645.8750	1.53917
645.8500	1.53949
645.8250	1.54123
645.8000	1.53875
645.7750	1.53892
645.7500	1.54111
645.7250	1.54217
645.7000	1.53983
645.6750	1.53923
645.6500	1.5414
645.6250	1.54286
645.6000	1.54201
645.5750	1.53612
645.5500	1.53773
645.5250	1.53546
645.5000	1.53735
645.4750	1.53743
645.4500	1.54062
645.4250	1.54197
645.4000	1.54513
645.3750	1.54801
645.3500	1.54792
645.3250	1.54872
645.3000	1.54311
645.2750	1.54411
645.2500	1.54087
645.2250	1.53627
645.2000	1.53567
645.1750	1.53587
645.1500	1.53707
645.1250	1.53684
645.1000	1.53644
645.0750	1.5389
645.0500	1.54268
645.0250	1.54176
645.0000	1.5436
644.9750	1.54711
644.9500	1.55112
644.9250	1.55341
644.9000	1.55009
644.8750	1.54771
644.8500	1.54691
644.8250	1.54452
644.8000	1.54571
644.7750	1.54409
644.7500	1.54049
644.7250	1.54288
644.7000	1.54394
644.6750	1.54489
644.6500	1.5466
644.6250	1.53999
644.6000	1.54345
644.5750	1.54027
644.5500	1.53994
644.5250	1.53868
644.5000	1.53976
644.4750	1.54072
644.4500	1.5421
644.4250	1.54157
644.4000	1.54282
644.3750	1.54421
644.3500	1.54172
644.3250	1.54241
644.3000	1.54136
644.2750	1.54129
644.2500	1.54122
644.2250	1.54412
644.2000	1.54365
644.1750	1.54174
644.1500	1.54425
644.1250	1.54563
644.1000	1.54675
644.0750	1.54586
644.0500	1.54368
644.0250	1.54731
644.0000	1.54869
643.9750	1.54661
643.9500	1.54817
643.9250	1.54898
643.9000	1.54896
643.8750	1.5511
643.8500	1.54943
643.8250	1.54913
643.8000	1.54971
643.7750	1.54807
643.7500	1.54646
643.7250	1.54357
643.7000	1.54418
643.6750	1.54082
643.6500	1.54481
643.6250	1.54403
643.6000	1.54692
643.5750	1.54711
643.5500	1.5461
643.5250	1.54842
643.5000	1.5488
643.4750	1.54769
643.4500	1.54721
643.4250	1.54595
643.4000	1.54897
643.3750	1.55063
643.3500	1.55315
643.3250	1.55026
643.3000	1.54816
643.2750	1.54464
643.2500	1.54489
643.2250	1.54173
643.2000	1.53967
643.1750	1.53743
643.1500	1.5376
643.1250	1.54217
643.1000	1.54289
643.0750	1.5429
643.0500	1.54328
643.0250	1.54269
643.0000	1.54424
642.9750	1.54236
642.9500	1.54488
642.9250	1.54336
642.9000	1.54277
642.8750	1.54154
642.8500	1.54175
642.8250	1.54233
642.8000	1.53954
642.7750	1.54014
642.7500	1.54074
642.7250	1.54449
642.7000	1.54481
642.6750	1.54753
642.6500	1.55138
642.6250	1.54966
642.6000	1.54945
642.5750	1.54866
642.5500	1.54586
642.5250	1.54625
642.5000	1.54413
642.4750	1.54431
642.4500	1.5463
642.4250	1.55031
642.4000	1.54772
642.3750	1.5473
642.3500	1.54735
642.3250	1.54467
642.3000	1.54417
642.2750	1.53912
642.2500	1.54098
642.2250	1.54011
642.2000	1.54288
642.1750	1.54321
642.1500	1.54136
642.1250	1.54179
642.1000	1.54233
642.0750	1.54123
642.0500	1.54144
642.0250	1.54123
642.0000	1.53996
641.9750	1.5466
641.9500	1.54926
641.9250	1.54883
641.9000	1.5487
641.8750	1.55051
641.8500	1.54816
641.8250	1.5462
641.8000	1.546
641.7750	1.54237
641.7500	1.54256
641.7250	1.53897
641.7000	1.53958
641.6750	1.54095
641.6500	1.53733
641.6250	1.53756
641.6000	1.54118
641.5750	1.54093
641.5500	1.5429
641.5250	1.54464
641.5000	1.54199
641.4750	1.54431
641.4500	1.5413
641.4250	1.54225
641.4000	1.54207
641.3750	1.54417
641.3500	1.54436
641.3250	1.54816
641.3000	1.547
641.2750	1.54793
641.2500	1.5449
641.2250	1.54074
641.2000	1.54044
641.1750	1.53987
641.1500	1.53595
641.1250	1.53599
641.1000	1.53919
641.0750	1.53881
641.0500	1.53783
641.0250	1.53623
641.0000	1.53962
640.9750	1.54084
640.9500	1.53812
640.9250	1.53726
640.9000	1.53894
640.8750	1.54115
640.8500	1.54064
640.8250	1.53972
640.8000	1.53962
640.7750	1.53773
640.7500	1.5393
640.7250	1.5406
640.7000	1.54275
640.6750	1.54433
640.6500	1.54308
640.6250	1.54175
640.6000	1.54574
640.5750	1.54234
640.5500	1.53965
640.5250	1.54002
640.5000	1.54081
640.4750	1.54083
640.4500	1.54021
640.4250	1.54068
640.4000	1.5407
640.3750	1.53978
640.3500	1.54119
640.3250	1.54196
640.3000	1.53771
640.2750	1.53229
640.2500	1.53819
640.2250	1.53984
640.2000	1.54023
640.1750	1.53962
640.1500	1.53868
640.1250	1.53865
640.1000	1.54112
640.0750	1.53987
640.0500	1.53678
640.0250	1.53624
640.0000	1.53823
639.9750	1.53698
639.9500	1.53548
639.9250	1.5341
639.9000	1.53169
639.8750	1.53033
639.8500	1.52931
639.8250	1.52892
639.8000	1.52823
639.7750	1.52804
639.7500	1.52869
639.7250	1.53085
639.7000	1.53126
639.6750	1.53266
639.6500	1.53724
639.6250	1.53783
639.6000	1.53863
639.5750	1.53877
639.5500	1.54181
639.5250	1.54029
639.5000	1.53891
639.4750	1.53923
639.4500	1.53891
639.4250	1.54134
639.4000	1.5378
639.3750	1.53898
639.3500	1.54051
639.3250	1.53775
639.3000	1.53811
639.2750	1.5375
639.2500	1.54032
639.2250	1.53958
639.2000	1.54004
639.1750	1.54004
639.1500	1.54077
639.1250	1.53987
639.1000	1.53815
639.0750	1.53331
639.0500	1.53547
639.0250	1.53239
639.0000	1.53174
638.9750	1.53195
638.9500	1.53431
638.9250	1.53565
638.9000	1.5353
638.8750	1.53644
638.8500	1.53982
638.8250	1.537
638.8000	1.53612
638.7750	1.53472
638.7500	1.534
638.7250	1.53467
638.7000	1.53232
638.6750	1.53247
638.6500	1.53213
638.6250	1.5281
638.6000	1.52752
638.5750	1.5248
638.5500	1.5253
638.5250	1.52494
638.5000	1.52618
638.4750	1.52787
638.4500	1.53377
638.4250	1.53293
638.4000	1.53452
638.3750	1.53601
638.3500	1.53273
638.3250	1.53019
638.3000	1.52787
638.2750	1.52685
638.2500	1.5282
638.2250	1.52934
638.2000	1.52856
638.1750	1.52846
638.1500	1.52799
638.1250	1.52994
638.1000	1.52957
638.0750	1.52942
638.0500	1.53232
638.0250	1.53421
638.0000	1.53573
637.9750	1.53832
637.9500	1.53427
637.9250	1.53405
637.9000	1.53088
637.8750	1.53053
637.8500	1.5297
637.8250	1.52517
637.8000	1.52258
637.7750	1.52057
637.7500	1.52246
637.7250	1.52363
637.7000	1.52753
637.6750	1.53073
637.6500	1.53349
637.6250	1.53531
637.6000	1.53555
637.5750	1.53514
637.5500	1.53299
637.5250	1.53167
637.5000	1.53185
637.4750	1.53024
637.4500	1.52925
637.4250	1.52769
637.4000	1.52823
637.3750	1.52624
637.3500	1.52734
637.3250	1.52928
637.3000	1.5275
637.2750	1.52637
637.2500	1.52568
637.2250	1.52571
637.2000	1.52405
637.1750	1.52444
637.1500	1.5256
637.1250	1.5281
637.1000	1.529
637.0750	1.53033
637.0500	1.53046
637.0250	1.53032
637.0000	1.52878
636.9750	1.527
636.9500	1.52285
636.9250	1.52145
636.9000	1.51868
636.8750	1.52001
636.8500	1.52211
636.8250	1.51988
636.8000	1.5235
636.7750	1.52646
636.7500	1.5299
636.7250	1.5295
636.7000	1.52775
636.6750	1.52926
636.6500	1.53039
636.6250	1.52906
636.6000	1.52734
636.5750	1.52679
636.5500	1.52403
636.5250	1.52284
636.5000	1.52221
636.4750	1.52271
636.4500	1.52218
636.4250	1.52284
636.4000	1.52482
636.3750	1.52665
636.3500	1.52584
636.3250	1.52892
636.3000	1.53007
636.2750	1.53044
636.2500	1.52938
636.2250	1.53024
636.2000	1.52999
636.1750	1.52715
636.1500	1.5233
636.1250	1.52218
636.1000	1.5227
636.0750	1.52079
636.0500	1.51637
636.0250	1.51495
636.0000	1.51501
635.9750	1.51835
635.9500	1.51843
635.9250	1.51929
635.9000	1.5194
635.8750	1.51998
635.8500	1.51961
635.8250	1.51741
635.8000	1.51683
635.7750	1.51506
635.7500	1.51383
635.7250	1.51551
635.7000	1.51618
635.6750	1.51925
635.6500	1.5199
635.6250	1.52013
635.6000	1.52154
635.5750	1.52212
635.5500	1.52193
635.5250	1.52711
635.5000	1.52791
635.4750	1.52898
635.4500	1.52963
635.4250	1.53559
635.4000	1.53366
635.3750	1.53028
635.3500	1.52958
635.3250	1.531
635.3000	1.53201
635.2750	1.52796
635.2500	1.52967
635.2250	1.53062
635.2000	1.53268
635.1750	1.52976
635.1500	1.52967
635.1250	1.53049
635.1000	1.52959
635.0750	1.52824
635.0500	1.52485
635.0250	1.52488
635.0000	1.52201
634.9750	1.52085
634.9500	1.52154
634.9250	1.52361
634.9000	1.5253
634.8750	1.52362
634.8500	1.52742
634.8250	1.52947
634.8000	1.52791
634.7750	1.52683
634.7500	1.52596
634.7250	1.5258
634.7000	1.5238
634.6750	1.52348
634.6500	1.52765
634.6250	1.52945
634.6000	1.52607
634.5750	1.52572
634.5500	1.5299
634.5250	1.52978
634.5000	1.52957
634.4750	1.52963
634.4500	1.53014
634.4250	1.53146
634.4000	1.52888
634.3750	1.52399
634.3500	1.52021
634.3250	1.52455
634.3000	1.52403
634.2750	1.52408
634.2500	1.52368
634.2250	1.52528
634.2000	1.52817
634.1750	1.52723
634.1500	1.52372
634.1250	1.52654
634.1000	1.52858
634.0750	1.52749
634.0500	1.52679
634.0250	1.52669
634.0000	1.5278
633.9750	1.53269
633.9500	1.53137
633.9250	1.53034
633.9000	1.53122
633.8750	1.52876
633.8500	1.52574
633.8250	1.52307
633.8000	1.5199
633.7750	1.51953
633.7500	1.52
633.7250	1.52143
633.7000	1.52307
633.6750	1.52369
633.6500	1.52532
633.6250	1.52714
633.6000	1.5282
633.5750	1.52734
633.5500	1.52549
633.5250	1.52713
633.5000	1.52536
633.4750	1.52508
633.4500	1.52308
633.4250	1.52472
633.4000	1.52348
633.3750	1.5246
633.3500	1.52485
633.3250	1.52382
633.3000	1.52635
633.2750	1.5267
633.2500	1.52761
633.2250	1.5248
633.2000	1.52234
633.1750	1.52249
633.1500	1.52145
633.1250	1.51981
633.1000	1.52253
633.0750	1.52319
633.0500	1.52614
633.0250	1.53098
633.0000	1.52825
632.9750	1.53121
632.9500	1.52925
632.9250	1.52694
632.9000	1.52535
632.8750	1.52261
632.8500	1.52081
632.8250	1.52013
632.8000	1.52112
632.7750	1.52082
632.7500	1.52307
632.7250	1.52113
632.7000	1.5224
632.6750	1.52133
632.6500	1.5217
632.6250	1.523
632.6000	1.52147
632.5750	1.52303
632.5500	1.52625
632.5250	1.527
632.5000	1.52504
632.4750	1.52439
632.4500	1.5236
632.4250	1.52564
632.4000	1.52163
632.3750	1.52141
632.3500	1.52178
632.3250	1.52435
632.3000	1.52521
632.2750	1.5229
632.2500	1.52475
632.2250	1.52555
632.2000	1.52799
632.1750	1.5277
632.1500	1.52803
632.1250	1.52822
632.1000	1.53053
632.0750	1.52994
632.0500	1.52781
632.0250	1.5246
632.0000	1.5221
631.9750	1.52537
631.9500	1.52334
631.9250	1.5254
631.9000	1.52757
631.8750	1.52648
631.8500	1.52861
631.8250	1.52746
631.8000	1.52819
631.7750	1.52891
631.7500	1.5253
631.7250	1.52477
631.7000	1.52657
631.6750	1.52697
631.6500	1.52522
631.6250	1.52345
631.6000	1.51943
631.5750	1.51953
631.5500	1.52048
631.5250	1.52066
631.5000	1.51981
631.4750	1.5221
631.4500	1.52445
631.4250	1.52477
631.4000	1.5252
631.3750	1.52341
631.3500	1.52377
631.3250	1.52639
631.3000	1.5225
631.2750	1.5203
631.2500	1.52649
631.2250	1.52548
631.2000	1.52762
631.1750	1.52365
631.1500	1.52268
631.1250	1.52756
631.1000	1.52627
631.0750	1.52637
631.0500	1.52549
631.0250	1.5245
631.0000	1.523
630.9750	1.52488
630.9500	1.52352
630.9250	1.52279
630.9000	1.52527
630.8750	1.52708
630.8500	1.52886
630.8250	1.5317
630.8000	1.5287
630.7750	1.52704
630.7500	1.52878
630.7250	1.52961
630.7000	1.52732
630.6750	1.52813
630.6500	1.52927
630.6250	1.53329
630.6000	1.53292
630.5750	1.53036
630.5500	1.53152
630.5250	1.53097
630.5000	1.53101
630.4750	1.52964
630.4500	1.53024
630.4250	1.53079
630.4000	1.52989
630.3750	1.5316
630.3500	1.53074
630.3250	1.53093
630.3000	1.53091
630.2750	1.52761
630.2500	1.52703
630.2250	1.52589
630.2000	1.52567
630.1750	1.52394
630.1500	1.52258
630.1250	1.52425
630.1000	1.52554
630.0750	1.52692
630.0500	1.52919
630.0250	1.52769
630.0000	1.52522
629.9750	1.52186
629.9500	1.51964
629.9250	1.51846
629.9000	1.51839
629.8750	1.51716
629.8500	1.51969
629.8250	1.52427
629.8000	1.52462
629.7750	1.52511
629.7500	1.52718
629.7250	1.52784
629.7000	1.52796
629.6750	1.52788
629.6500	1.52655
629.6250	1.52661
629.6000	1.52839
629.5750	1.52733
629.5500	1.52724
629.5250	1.52523
629.5000	1.52377
629.4750	1.52335
629.4500	1.52271
629.4250	1.52263
629.4000	1.5208
629.3750	1.52337
629.3500	1.52301
629.3250	1.52372
629.3000	1.52344
629.2750	1.52274
629.2500	1.52178
629.2250	1.51941
629.2000	1.51861
629.1750	1.51642
629.1500	1.51926
629.1250	1.52029
629.1000	1.5224
629.0750	1.52398
629.0500	1.52594
629.0250	1.52604
629.0000	1.526
628.9750	1.52408
628.9500	1.52369
628.9250	1.5207
628.9000	1.51883
628.8750	1.51855
628.8500	1.5179
628.8250	1.51799
628.8000	1.52098
628.7750	1.51756
628.7500	1.52302
628.7250	1.52336
628.7000	1.52289
628.6750	1.52474
628.6500	1.52596
628.6250	1.52709
628.6000	1.5265
628.5750	1.52372
628.5500	1.52595
628.5250	1.52483
628.5000	1.523
628.4750	1.51564
628.4500	1.51704
628.4250	1.51785
628.4000	1.51876
628.3750	1.51954
628.3500	1.51966
628.3250	1.5253
628.3000	1.52545
628.2750	1.52346
628.2500	1.52496
628.2250	1.52372
628.2000	1.52324
628.1750	1.52077
628.1500	1.51969
628.1250	1.52102
628.1000	1.52053
628.0750	1.51985
628.0500	1.51884
628.0250	1.51875
628.0000	1.51731
627.9750	1.51577
627.9500	1.5154
627.9250	1.51592
627.9000	1.51256
627.8750	1.51352
627.8500	1.51467
627.8250	1.51751
627.8000	1.51517
627.7750	1.51418
627.7500	1.51548
627.7250	1.51546
627.7000	1.51594
627.6750	1.51534
627.6500	1.51406
627.6250	1.51245
627.6000	1.5132
627.5750	1.51055
627.5500	1.51289
627.5250	1.51338
627.5000	1.51381
627.4750	1.51643
627.4500	1.51396
627.4250	1.51237
627.4000	1.5125
627.3750	1.51477
627.3500	1.51586
627.3250	1.51582
627.3000	1.51793
627.2750	1.52016
627.2500	1.52227
627.2250	1.52371
627.2000	1.52104
627.1750	1.51998
627.1500	1.51971
627.1250	1.51996
627.1000	1.52114
627.0750	1.51797
627.0500	1.51757
627.0250	1.51908
627.0000	1.51751
626.9750	1.51617
626.9500	1.5151
626.9250	1.51416
626.9000	1.51629
626.8750	1.51887
626.8500	1.51739
626.8250	1.51762
626.8000	1.51756
626.7750	1.518
626.7500	1.51546
626.7250	1.51523
626.7000	1.51672
626.6750	1.51471
626.6500	1.51434
626.6250	1.51683
626.6000	1.51602
626.5750	1.51254
626.5500	1.51139
626.5250	1.51164
626.5000	1.51448
626.4750	1.5113
626.4500	1.51323
626.4250	1.51457
626.4000	1.5139
626.3750	1.51397
626.3500	1.51062
626.3250	1.50769
626.3000	1.5095
626.2750	1.50949
626.2500	1.50974
626.2250	1.50813
626.2000	1.50896
626.1750	1.51164
626.1500	1.51334
626.1250	1.51224
626.1000	1.51288
626.0750	1.51366
626.0500	1.51366
626.0250	1.5109
626.0000	1.51392
625.9750	1.5146
625.9500	1.51573
625.9250	1.51325
625.9000	1.51307
625.8750	1.51539
625.8500	1.5169
625.8250	1.51414
625.8000	1.51236
625.7750	1.51246
625.7500	1.51249
625.7250	1.50994
625.7000	1.50899
625.6750	1.5101
625.6500	1.51081
625.6250	1.51076
625.6000	1.51101
625.5750	1.51309
625.5500	1.51371
625.5250	1.51604
625.5000	1.51376
625.4750	1.51406
625.4500	1.51785
625.4250	1.5143
625.4000	1.51542
625.3750	1.51421
625.3500	1.51275
625.3250	1.51407
625.3000	1.51041
625.2750	1.51019
625.2500	1.50672
625.2250	1.50334
625.2000	1.50074
625.1750	1.5017
625.1500	1.50117
625.1250	1.501
625.1000	1.50411
625.0750	1.50706
625.0500	1.50945
625.0250	1.5093
625.0000	1.5074
624.9750	1.5073
624.9500	1.50419
624.9250	1.50627
624.9000	1.50563
624.8750	1.50246
624.8500	1.5037
624.8250	1.50402
624.8000	1.50526
624.7750	1.50558
624.7500	1.50368
624.7250	1.50253
624.7000	1.50057
624.6750	1.50118
624.6500	1.49857
624.6250	1.49984
624.6000	1.50028
624.5750	1.50255
624.5500	1.50371
624.5250	1.50777
624.5000	1.5086
624.4750	1.51072
624.4500	1.51064
624.4250	1.51082
624.4000	1.50804
624.3750	1.50787
624.3500	1.5084
624.3250	1.50476
624.3000	1.50489
624.2750	1.5063
624.2500	1.50704
624.2250	1.50518
624.2000	1.50275
624.1750	1.50237
624.1500	1.50141
624.1250	1.50269
624.1000	1.50058
624.0750	1.50289
624.0500	1.50553
624.0250	1.50404
624.0000	1.50547
623.9750	1.50313
623.9500	1.50552
623.9250	1.50684
623.9000	1.50599
623.8750	1.50547
623.8500	1.50835
623.8250	1.51205
623.8000	1.51342
623.7750	1.51102
623.7500	1.51138
623.7250	1.51419
623.7000	1.51549
623.6750	1.51233
623.6500	1.50981
623.6250	1.50876
623.6000	1.50868
623.5750	1.50772
623.5500	1.50683
623.5250	1.50602
623.5000	1.50709
623.4750	1.50705
623.4500	1.50819
623.4250	1.5059
623.4000	1.50398
623.3750	1.50255
623.3500	1.50276
623.3250	1.50242
623.3000	1.50153
623.2750	1.50466
623.2500	1.50609
623.2250	1.50726
623.2000	1.51053
623.1750	1.51009
623.1500	1.51148
623.1250	1.51349
623.1000	1.51549
623.0750	1.51916
623.0500	1.51452
623.0250	1.51488
623.0000	1.51451
622.9750	1.5147
622.9500	1.50899
622.9250	1.50886
622.9000	1.50927
622.8750	1.51245
622.8500	1.51293
622.8250	1.51321
622.8000	1.51645
622.7750	1.51854
622.7500	1.51738
622.7250	1.51776
622.7000	1.51544
622.6750	1.52028
622.6500	1.51947
622.6250	1.5162
622.6000	1.51509
622.5750	1.51302
622.5500	1.51537
622.5250	1.51046
622.5000	1.50639
622.4750	1.50647
622.4500	1.50659
622.4250	1.50638
622.4000	1.50697
622.3750	1.50497
622.3500	1.50514
622.3250	1.50976
622.3000	1.50751
622.2750	1.50753
622.2500	1.50762
622.2250	1.51318
622.2000	1.51688
622.1750	1.51483
622.1500	1.51375
622.1250	1.51421
622.1000	1.51303
622.0750	1.51192
622.0500	1.51112
622.0250	1.51033
622.0000	1.51284
621.9750	1.51431
621.9500	1.51544
621.9250	1.51421
621.9000	1.5124
621.8750	1.51219
621.8500	1.51288
621.8250	1.50851
621.8000	1.50893
621.7750	1.51057
621.7500	1.51125
621.7250	1.51186
621.7000	1.51315
621.6750	1.51138
621.6500	1.51198
621.6250	1.512
621.6000	1.50983
621.5750	1.50794
621.5500	1.50837
621.5250	1.50733
621.5000	1.50854
621.4750	1.5068
621.4500	1.50761
621.4250	1.50695
621.4000	1.50776
621.3750	1.50684
621.3500	1.50598
621.3250	1.50578
621.3000	1.50591
621.2750	1.50794
621.2500	1.50773
621.2250	1.50907
621.2000	1.50783
621.1750	1.50428
621.1500	1.50516
621.1250	1.50536
621.1000	1.50293
621.0750	1.50523
621.0500	1.50778
621.0250	1.51119
621.0000	1.51108
620.9750	1.50858
620.9500	1.51166
620.9250	1.50732
620.9000	1.5044
620.8750	1.50465
620.8500	1.50508
620.8250	1.50597
620.8000	1.50615
620.7750	1.50439
620.7500	1.50311
620.7250	1.50327
620.7000	1.50217
620.6750	1.5045
620.6500	1.50276
620.6250	1.50628
620.6000	1.5101
620.5750	1.51013
620.5500	1.51114
620.5250	1.50941
620.5000	1.51218
620.4750	1.51392
620.4500	1.51172
620.4250	1.51442
620.4000	1.51346
620.3750	1.51132
620.3500	1.51013
620.3250	1.50675
620.3000	1.50543
620.2750	1.50237
620.2500	1.50038
620.2250	1.50025
620.2000	1.50095
620.1750	1.49981
620.1500	1.50108
620.1250	1.50122
620.1000	1.50252
620.0750	1.5051
620.0500	1.50711
620.0250	1.50735
620.0000	1.50413
619.9750	1.50308
619.9500	1.5041
619.9250	1.50814
619.9000	1.50393
619.8750	1.50297
619.8500	1.50439
619.8250	1.50603
619.8000	1.50818
619.7750	1.50833
619.7500	1.51039
619.7250	1.51262
619.7000	1.51037
619.6750	1.51173
619.6500	1.51069
619.6250	1.50865
619.6000	1.50867
619.5750	1.50759
619.5500	1.50934
619.5250	1.50825
619.5000	1.50881
619.4750	1.51024
619.4500	1.50842
619.4250	1.50996
619.4000	1.50653
619.3750	1.50499
619.3500	1.50362
619.3250	1.50592
619.3000	1.50498
619.2750	1.50425
619.2500	1.50466
619.2250	1.50602
619.2000	1.50818
619.1750	1.50514
619.1500	1.506
619.1250	1.50672
619.1000	1.50518
619.0750	1.50472
619.0500	1.50204
619.0250	1.50363
619.0000	1.50335
618.9750	1.50403
618.9500	1.50324
618.9250	1.50587
618.9000	1.50908
618.8750	1.50985
618.8500	1.51083
618.8250	1.50835
618.8000	1.50796
618.7750	1.50822
618.7500	1.50736
618.7250	1.50449
618.7000	1.50453
618.6750	1.50578
618.6500	1.5074
618.6250	1.5111
618.6000	1.51081
618.5750	1.51
618.5500	1.50988
618.5250	1.5102
618.5000	1.51196
618.4750	1.50958
618.4500	1.50625
618.4250	1.50844
618.4000	1.51043
618.3750	1.51286
618.3500	1.51031
618.3250	1.51226
618.3000	1.51272
618.2750	1.51341
618.2500	1.51264
618.2250	1.51144
618.2000	1.50941
618.1750	1.50803
618.1500	1.50867
618.1250	1.50771
618.1000	1.50682
618.0750	1.50916
618.0500	1.51187
618.0250	1.51277
618.0000	1.51211
617.9750	1.51039
617.9500	1.51329
617.9250	1.51185
617.9000	1.50607
617.8750	1.50675
617.8500	1.50661
617.8250	1.5073
617.8000	1.50387
617.7750	1.50547
617.7500	1.50841
617.7250	1.5093
617.7000	1.50758
617.6750	1.50651
617.6500	1.50924
617.6250	1.50647
617.6000	1.50513
617.5750	1.50124
617.5500	1.50085
617.5250	1.50055
617.5000	1.50027
617.4750	1.50163
617.4500	1.50171
617.4250	1.50004
617.4000	1.50291
617.3750	1.5022
617.3500	1.50375
617.3250	1.50184
617.3000	1.50215
617.2750	1.50111
617.2500	1.50124
617.2250	1.49705
617.2000	1.49608
617.1750	1.49462
617.1500	1.49219
617.1250	1.49411
617.1000	1.49422
617.0750	1.49672
617.0500	1.49885
617.0250	1.50036
617.0000	1.50199
616.9750	1.50127
616.9500	1.50043
616.9250	1.50157
616.9000	1.50112
616.8750	1.49933
616.8500	1.49964
616.8250	1.49862
616.8000	1.49991
616.7750	1.50049
616.7500	1.50043
616.7250	1.50051
616.7000	1.4972
616.6750	1.49691
616.6500	1.49545
616.6250	1.49453
616.6000	1.49356
616.5750	1.49465
616.5500	1.49456
616.5250	1.49455
616.5000	1.49495
616.4750	1.49635
616.4500	1.49678
616.4250	1.49509
616.4000	1.4955
616.3750	1.49674
616.3500	1.49643
616.3250	1.49387
616.3000	1.49412
616.2750	1.49526
616.2500	1.49657
616.2250	1.49635
616.2000	1.49447
616.1750	1.49446
616.1500	1.49435
616.1250	1.49368
616.1000	1.48988
616.0750	1.48975
616.0500	1.4933
616.0250	1.49516
616.0000	1.49105
615.9750	1.48761
615.9500	1.48839
615.9250	1.49207
615.9000	1.49083
615.8750	1.48731
615.8500	1.49045
615.8250	1.49504
615.8000	1.49656
615.7750	1.49745
615.7500	1.49684
615.7250	1.49638
615.7000	1.49534
615.6750	1.49027
615.6500	1.48837
615.6250	1.48628
615.6000	1.48534
615.5750	1.4835
